power,frequency,xhop,yhop,amp,BER
1.25,23,4, -3,0.0180473142392,0.986601071505
1.25,23,0, 1,1.73491883693,0.0488355148464
1.25,23,4, 2,0.0376422498139,0.985509880892
1.25,23,-3, -1,0.118970578123,0.966413990889
1.25,23,-3, 1,0.119120178658,0.966623109839
1.25,23,4, 0,0.0753245507825,0.980492031038
1.25,23,-1, -2,0.186528223256,0.929818562629
1.25,23,-1, -4,0.0202852943895,0.986577272798
1.25,23,3, 3,0.0290821714274,0.986330221745
1.25,23,4, -4,0.0109939318919,0.98698282655
1.25,23,2, -2,0.121077756161,0.964853467938
1.25,23,2, 1,0.313273166001,0.815235119883
1.25,23,-2, 0,0.549917333068,0.581849103996
1.25,23,0, 3,0.0771022240021,0.979460433095
1.25,23,2, 2,0.12180085959,0.965969489996
1.25,23,-2, 2,0.119154247877,0.966580214199
1.25,23,-3, 3,0.040685394974,0.985196450934
1.25,23,0, -1,1.7353063564,0.0486994856037
1.25,23,3, -2,0.0603868755154,0.983049018023
1.25,23,-1, 2,0.186091552373,0.930302579586
1.25,23,3, 1,0.12458163078,0.964706877991
1.25,23,0, -3,0.0594219815769,0.983128247767
1.25,23,-1, -1,1.00628722565,0.25417207499
1.25,23,-2, -2,0.122721000563,0.964140762929
1.25,23,1, 2,0.185478653429,0.929336288603
1.25,23,1, -2,0.183704707399,0.931947839499
1.25,23,-3, -3,0.0305100255032,0.986099980669
1.25,23,1, -4,0.018578158965,0.986375718087
1.25,23,2, 0,0.553389462937,0.579920275121
1.25,23,-2, -4,0.017982597841,0.986745544944
1.25,23,-1, 0,2.54395597476,0.00530124399061
1.25,23,3, -4,0.0123080525805,0.986950241056
1.25,23,2, -4,0.0140879985031,0.986474917331
1.25,23,-3, 2,0.0852825800877,0.97845519791
1.25,23,-3, -4,0.0159447697561,0.986502549526
1.25,23,0, 0,7.57972358406,0
1.25,23,4, 1,0.0644379399912,0.98271857153
1.25,23,-3, 0,0.146347666255,0.95303489866
1.25,23,-1, -3,0.0580496070661,0.98310959062
1.25,23,1, 0,2.51959897509,0.00571604116516
1.25,23,2, -3,0.0403179831708,0.985332364594
1.25,23,3, -1,0.117365707117,0.968302952412
1.25,23,-2, 1,0.306251881031,0.822766153819
1.25,23,4, -1,0.064573303842,0.982663336594
1.25,23,2, -1,0.31416452445,0.814568651387
1.25,23,3, -3,0.0244189333084,0.986631544016
1.25,23,4, 3,0.0214210330491,0.986728310482
1.25,23,0, 2,0.238180305443,0.88627226925
1.25,23,-2, 3,0.0516017123873,0.983881728844
1.25,24,3, 0,0.138174250829,0.953615065711
1.25,24,-1, 3,0.0621507111578,0.980546067482
1.25,24,0, -2,0.215924197947,0.895091479888
1.25,24,-2, -3,0.0363949758769,0.98396289947
1.25,24,-2, -1,0.283713949229,0.829581695868
1.25,24,1, -3,0.0481599923873,0.982264511845
1.25,24,0, -4,0.0188927997726,0.985411778579
1.25,24,1, 3,0.0618486920689,0.980377181104
1.25,24,1, 1,0.966412388093,0.255055509244
1.25,24,-3, -2,0.0735798404969,0.978137452362
1.25,24,4, -2,0.0338275210628,0.984210730241
1.25,24,3, 2,0.0614127787805,0.980317318211
1.25,24,-1, 1,0.95939462862,0.258703797237
1.25,24,2, 3,0.0438854509244,0.983019779728
1.25,24,4, -3,0.016070602724,0.985334387776
1.25,24,0, 1,1.67699719929,0.0466053591386
1.25,24,4, 2,0.0345393729115,0.984160644676
1.25,24,-3, -1,0.107110272368,0.968587228665
1.25,24,-3, 1,0.107253055016,0.968119057512
1.25,24,4, 0,0.0691030733928,0.979721798907
1.25,24,-1, -2,0.170324201981,0.931406053911
1.25,24,-1, -4,0.0182157669392,0.985080925084
1.25,24,3, 3,0.0271755745123,0.984873345808
1.25,24,4, -4,0.00970610759798,0.985588287335
1.25,24,2, -2,0.110934687101,0.96592035485
1.25,24,2, 1,0.290932750995,0.821267732879
1.25,24,-2, 0,0.519791269759,0.586234944082
1.25,24,0, 3,0.0698746941678,0.978765039524
1.25,24,2, 2,0.110745570464,0.965380983294
1.25,24,-2, 2,0.108082997432,0.966570936347
1.25,24,-3, 3,0.0369954961048,0.983940664145
1.25,24,0, -1,1.67719873086,0.0465283209711
1.25,24,3, -2,0.0552158511775,0.981621227675
1.25,24,-1, 2,0.169988559471,0.93249647952
1.25,24,3, 1,0.11394668519,0.965701596925
1.25,24,0, -3,0.0550856142469,0.981265980806
1.25,24,-1, -1,0.963730624181,0.256031448774
1.25,24,-2, -2,0.111754335963,0.966271425322
1.25,24,1, 2,0.169474193362,0.934011931745
1.25,24,1, -2,0.167637757828,0.934229584714
1.25,24,-3, -3,0.0282566175765,0.98484125272
1.25,24,1, -4,0.0165801276281,0.985481026788
1.25,24,2, 0,0.522401689888,0.583100539023
1.25,24,-2, -4,0.0160673036457,0.985285839724
1.25,24,-1, 0,2.47125920794,0.0045444177122
1.25,24,3, -4,0.0108306209219,0.985761515896
1.25,24,2, -4,0.0126804092658,0.985697815268
1.25,24,-3, 2,0.0775491160345,0.977381502027
1.25,24,-3, -4,0.0139827744382,0.985368490589
1.25,24,0, 0,7.46375983979,0
1.25,24,4, 1,0.0586272973125,0.981127278283
1.25,24,-3, 0,0.132589839194,0.954805260553
1.25,24,-1, -3,0.0532630631313,0.982023300336
1.25,24,1, 0,2.44670126191,0.00491860900697
1.25,24,2, -3,0.0371364312696,0.983692040869
1.25,24,3, -1,0.107218928413,0.968483211683
1.25,24,-2, 1,0.284884845785,0.829129625202
1.25,24,4, -1,0.0599669921568,0.980745859991
1.25,24,2, -1,0.291702581804,0.822948138229
1.25,24,3, -3,0.0220242220004,0.985327158035
1.25,24,4, 3,0.0196821569361,0.985400027082
1.25,24,0, 2,0.219394175187,0.890218668695
1.25,24,-2, 3,0.0473885315495,0.982905817799
1.25,25,3, 0,0.125344242102,0.956557787488
1.25,25,-1, 3,0.0572217840625,0.981430854724
1.25,25,0, -2,0.19841768156,0.901071968865
1.25,25,-2, -3,0.033425562776,0.984549094673
1.25,25,-2, -1,0.264151750862,0.8327621929
1.25,25,1, -3,0.0440060080804,0.983050559671
1.25,25,0, -4,0.0170076649378,0.985723484624
1.25,25,1, 3,0.0559370327033,0.981549464111
1.25,25,1, 1,0.929459723144,0.24510467528
1.25,25,-3, -2,0.068887582244,0.978625496564
1.25,25,4, -2,0.0307287620557,0.98478967587
1.25,25,3, 2,0.0578171368698,0.98180628684
1.25,25,-1, 1,0.922948397742,0.248472796196
1.25,25,2, 3,0.0410828552907,0.983985378843
1.25,25,4, -3,0.0142487349177,0.985767647917
1.25,25,0, 1,1.62910721168,0.0438392845564
1.25,25,4, 2,0.0318645568211,0.984801668975
1.25,25,-3, -1,0.0962109411875,0.971583704367
1.25,25,-3, 1,0.096344473432,0.971287618072
1.25,25,4, 0,0.0637476572578,0.9803408208
1.25,25,-1, -2,0.15526685836,0.938393513884
1.25,25,-1, -4,0.0163434985882,0.985604425543
1.25,25,3, 3,0.025730708531,0.985330251691
1.25,25,4, -4,0.00848884815971,0.985392555618
1.25,25,2, -2,0.101695999416,0.968248968196
1.25,25,2, 1,0.270502505324,0.825204995806
1.25,25,-2, 0,0.493158661827,0.584320590387
1.25,25,0, 3,0.0632676117289,0.980219240239
1.25,25,2, 2,0.100512387831,0.969116812697
1.25,25,-2, 2,0.097902015324,0.969946027009
1.25,25,-3, 3,0.0337478129981,0.984732065906
1.25,25,0, -1,1.62920564111,0.0438337234801
1.25,25,3, -2,0.05068836526,0.982400238234
1.25,25,-1, 2,0.155030282933,0.937826634136
1.25,25,3, 1,0.104282154171,0.968326784542
1.25,25,0, -3,0.0515242015769,0.982075714337
1.25,25,-1, -1,0.927210573868,0.246470232975
1.25,25,-2, -2,0.101681107456,0.968196716697
1.25,25,1, 2,0.15461171726,0.936924163638
1.25,25,1, -2,0.152706742961,0.93860256976
1.25,25,-3, -3,0.0264698612944,0.98525084919
1.25,25,1, -4,0.0147790541632,0.985681451072
1.25,25,2, 0,0.494788297296,0.581433099077
1.25,25,-2, -4,0.014289999332,0.985855561469
1.25,25,-1, 0,2.41334316803,0.00428581330153
1.25,25,3, -4,0.00944553456241,0.986014006561
1.25,25,2, -4,0.0114981581945,0.98616601429
1.25,25,-3, 2,0.0705275376565,0.977942236502
1.25,25,-3, -4,0.0121177037668,0.985899903303
1.25,25,0, 0,7.39243005962,0
1.25,25,4, 1,0.0534145932672,0.982232243491
1.25,25,-3, 0,0.119948611482,0.959391905425
1.25,25,-1, -3,0.0490228313075,0.982251573636
1.25,25,1, 0,2.38840710568,0.00463830632242
1.25,25,2, -3,0.034387117202,0.984710118331
1.25,25,3, -1,0.0981037394208,0.969764002919
1.25,25,-2, 1,0.265501982061,0.833606560641
1.25,25,4, -1,0.0560917590301,0.981199163296
1.25,25,2, -1,0.27118191372,0.826728510051
1.25,25,3, -3,0.0198951791678,0.985894202299
1.25,25,4, 3,0.0182432708258,0.985713903895
1.25,25,0, 2,0.20201761427,0.898085448214
1.25,25,-2, 3,0.0437638953614,0.983368490616
1.25,26,3, 0,0.112929932559,0.959865172293
1.25,26,-1, 3,0.052299906857,0.980693325169
1.25,26,0, -2,0.181393142138,0.905653331664
1.25,26,-2, -3,0.0305998103049,0.983628126481
1.25,26,-2, -1,0.245189787703,0.841816504955
1.25,26,1, -3,0.0399303347789,0.982650109898
1.25,26,0, -4,0.0151761870896,0.985037347241
1.25,26,1, 3,0.0500227401272,0.981273561598
1.25,26,1, 1,0.887811215952,0.251981742137
1.25,26,-3, -2,0.0640007193277,0.978573299062
1.25,26,4, -2,0.0276484932227,0.984152548205
1.25,26,3, 2,0.054121683673,0.980611117994
1.25,26,-1, 1,0.882135718379,0.256208414423
1.25,26,2, 3,0.038310941354,0.983307004968
1.25,26,4, -3,0.012442164182,0.984948786623
1.25,26,0, 1,1.57030924207,0.0418296236509
1.25,26,4, 2,0.0292388497899,0.983670470477
1.25,26,-3, -1,0.0859991068176,0.971993854128
1.25,26,-3, 1,0.086133267454,0.971655916062
1.25,26,4, 0,0.0583015819756,0.979591544095
1.25,26,-1, -2,0.140659706534,0.941691691552
1.25,26,-1, -4,0.0145139441735,0.984895238746
1.25,26,3, 3,0.0243886359865,0.984284295875
1.25,26,4, -4,0.0072748348394,0.985421095248
1.25,26,2, -2,0.0924167014374,0.968665282999
1.25,26,2, 1,0.250449708186,0.835462696022
1.25,26,-2, 0,0.465631660029,0.599715704764
1.25,26,0, 3,0.0566769695881,0.979438933673
1.25,26,2, 2,0.0903831562775,0.968530759387
1.25,26,-2, 2,0.0879595538653,0.971148792922
1.25,26,-3, 3,0.0305248360371,0.983640831481
1.25,26,0, -1,1.57019775966,0.0418225710086
1.25,26,3, -2,0.0462184010908,0.981565226823
1.25,26,-1, 2,0.140699136535,0.94182263981
1.25,26,3, 1,0.0946438576516,0.967460857162
1.25,26,0, -3,0.0480127875622,0.981657118916
1.25,26,-1, -1,0.886080640141,0.253582195538
1.25,26,-2, -2,0.0917473678368,0.970438204823
1.25,26,1, 2,0.140233995574,0.94076144272
1.25,26,1, -2,0.138138424962,0.942039705823
1.25,26,-3, -3,0.0248090311729,0.98411244957
1.25,26,1, -4,0.013050309762,0.985155966643
1.25,26,2, 0,0.4661848389,0.597164708353
1.25,26,-2, -4,0.0125292367931,0.984906945038
1.25,26,-1, 0,2.33757750173,0.00359568440396
1.25,26,3, -4,0.00807384536035,0.985319185285
1.25,26,2, -4,0.0104365561155,0.984971844671
1.25,26,-3, 2,0.063528829158,0.978690238846
1.25,26,-3, -4,0.0102381311712,0.985056118346
1.25,26,0, 0,7.25644743562,0
1.25,26,4, 1,0.0482115535911,0.981507662793
1.25,26,-3, 0,0.108201165334,0.961033385326
1.25,26,-1, -3,0.0447688821676,0.981993772694
1.25,26,1, 0,2.31267240132,0.0039391470243
1.25,26,2, -3,0.0316604692959,0.983705303431
1.25,26,3, -1,0.0890189919355,0.970608272968
1.25,26,-2, 1,0.246621903849,0.839263789584
1.25,26,4, -1,0.0521006332273,0.980757952144
1.25,26,2, -1,0.250973603321,0.83505104521
1.25,26,3, -3,0.0178376900719,0.984744781634
1.25,26,4, 3,0.0169231973227,0.984886171557
1.25,26,0, 2,0.185253972943,0.902367419111
1.25,26,-2, 3,0.0401553331845,0.982645698126
1.25,27,3, 0,0.10125838845,0.96241444122
1.25,27,-1, 3,0.048504280747,0.981424227963
1.25,27,0, -2,0.165043325473,0.912281776565
1.25,27,-2, -3,0.0285468189135,0.984318313956
1.25,27,-2, -1,0.227193460964,0.849092382413
1.25,27,1, -3,0.0367108201536,0.983050997117
1.25,27,0, -4,0.0136208477042,0.985222071403
1.25,27,1, 3,0.044897139774,0.982246514579
1.25,27,1, 1,0.853946985799,0.248164887292
1.25,27,-3, -2,0.0609021346229,0.977588944767
1.25,27,4, -2,0.0250349251734,0.984771893739
1.25,27,3, 2,0.0516566062999,0.980242699238
1.25,27,-1, 1,0.848661833812,0.251177679587
1.25,27,2, 3,0.0365606798448,0.983298731754
1.25,27,4, -3,0.0108418378634,0.985697221009
1.25,27,0, 1,1.52650346279,0.0397415447243
1.25,27,4, 2,0.0272722533656,0.984417124479
1.25,27,-3, -1,0.0763868574262,0.973851481152
1.25,27,-3, 1,0.076472255883,0.973857965079
1.25,27,4, 0,0.0544251373951,0.980676886335
1.25,27,-1, -2,0.12670114049,0.946636770248
1.25,27,-1, -4,0.0129667221652,0.985442921536
1.25,27,3, 3,0.0237439146402,0.984916808164
1.25,27,4, -4,0.00613682659364,0.985471489487
1.25,27,2, -2,0.0843196206784,0.971402094612
1.25,27,2, 1,0.231515553887,0.844859174553
1.25,27,-2, 0,0.441369247592,0.597963091765
1.25,27,0, 3,0.0509842602864,0.980798960985
1.25,27,2, 2,0.0811520157238,0.971340254071
1.25,27,-2, 2,0.0790014751079,0.972766548412
1.25,27,-3, 3,0.0280557813796,0.984546101657
1.25,27,0, -1,1.52639834462,0.0397188795431
1.25,27,3, -2,0.0427494724652,0.982359596403
1.25,27,-1, 2,0.12684237927,0.946924247635
1.25,27,3, 1,0.0862869246673,0.970039705198
1.25,27,0, -3,0.045766342405,0.981453084515
1.25,27,-1, -1,0.852664680962,0.249437141499
1.25,27,-2, -2,0.0828563111797,0.971091183648
1.25,27,1, 2,0.126482244801,0.945870671089
1.25,27,1, -2,0.124299010704,0.946617514957
1.25,27,-3, -3,0.0238540597763,0.984755858845
1.25,27,1, -4,0.0116079403587,0.98518235584
1.25,27,2, 0,0.440749869163,0.596658249157
1.25,27,-2, -4,0.0109552863192,0.985705182244
1.25,27,-1, 0,2.28532218105,0.00310046925546
1.25,27,3, -4,0.0068209340463,0.986049864981
1.25,27,2, -4,0.00973367968252,0.98526586521
1.25,27,-3, 2,0.0576102216602,0.979360147493
1.25,27,-3, -4,0.00845251237617,0.985821825449
1.25,27,0, 0,7.20036742643,0
1.25,27,4, 1,0.0439320275427,0.981809589941
1.25,27,-3, 0,0.0968606394605,0.965060462081
1.25,27,-1, -3,0.041364209605,0.982819678344
1.25,27,1, 0,2.25998209356,0.00337942819461
1.25,27,2, -3,0.0295916170776,0.984238314856
1.25,27,3, -1,0.0813852836317,0.970602715183
1.25,27,-2, 1,0.228885454692,0.846489451031
1.25,27,4, -1,0.0493709717535,0.980591863999
1.25,27,2, -1,0.231977267687,0.842408194076
1.25,27,3, -3,0.0161941471683,0.985197388872
1.25,27,4, 3,0.0160200363141,0.985371020978
1.25,27,0, 2,0.169065930225,0.908384343758
1.25,27,-2, 3,0.0375197372464,0.983440446004
1.25,28,3, 0,0.0907342233756,0.965542983236
1.25,28,-1, 3,0.0449563219727,0.981616989074
1.25,28,0, -2,0.150505247176,0.923177506424
1.25,28,-2, -3,0.0268726739331,0.984729569295
1.25,28,-2, -1,0.211496064973,0.858595892733
1.25,28,1, -3,0.0338581775702,0.983731995301
1.25,28,0, -4,0.0122967495014,0.986107617827
1.25,28,1, 3,0.0400729975661,0.982723541143
1.25,28,1, 1,0.819675690989,0.247934647381
1.25,28,-3, -2,0.057623439832,0.979179722484
1.25,28,4, -2,0.0226657937204,0.985241943378
1.25,28,3, 2,0.0492461109327,0.980455723439
1.25,28,-1, 1,0.815192503278,0.249560723361
1.25,28,2, 3,0.0349690272749,0.983486855715
1.25,28,4, -3,0.00939872938245,0.986173371766
1.25,28,0, 1,1.47865368643,0.0370516152005
1.25,28,4, 2,0.025539871715,0.984956671794
1.25,28,-3, -1,0.0679749911508,0.976043243544
1.25,28,-3, 1,0.0680452426889,0.976017750045
1.25,28,4, 0,0.0505522847836,0.980471921981
1.25,28,-1, -2,0.114194098037,0.953676991036
1.25,28,-1, -4,0.011620241725,0.986076439852
1.25,28,3, 3,0.0232798212357,0.985033849008
1.25,28,4, -4,0.00507760738842,0.986467201373
1.25,28,2, -2,0.0766712178436,0.971499965934
1.25,28,2, 1,0.214684843807,0.854585087268
1.25,28,-2, 0,0.418816420518,0.607276259383
1.25,28,0, 3,0.0456295797638,0.981677191398
1.25,28,2, 2,0.0725765665907,0.973791906076
1.25,28,-2, 2,0.07072881001,0.974629219584
1.25,28,-3, 3,0.0257786403669,0.985068869235
1.25,28,0, -1,1.47837954964,0.0371209393302
1.25,28,3, -2,0.0396225424664,0.982799614643
1.25,28,-1, 2,0.114661560746,0.951988645986
1.25,28,3, 1,0.0783826158005,0.970788681757
