power,frequency,xhop,yhop,amp,BER
5.0,28,0, -3,0.174563691725,0.899704498656
5.0,28,-1, -1,3.26566533604,7.2217334484e-06
5.0,28,-2, -2,0.280971251551,0.776023614223
5.0,28,1, 2,0.440417591013,0.584019851958
5.0,28,1, -2,0.432770497912,0.591177383525
5.0,28,-3, -3,0.094055487924,0.965317405868
5.0,28,1, -4,0.0430456959379,0.982145094339
5.0,28,2, 0,1.65696586973,0.0205667709343
5.0,28,-2, -4,0.0379811912648,0.98269954811
5.0,28,-1, 0,8.88237880126,0
5.0,28,3, -4,0.0232359474525,0.985217079951
5.0,28,2, -4,0.0377425868284,0.983067735733
5.0,28,-3, 2,0.193401597826,0.877826109219
5.0,28,-3, -4,0.0276916355608,0.98456166238
5.0,28,0, 0,28.3951270259,0
5.0,28,4, 1,0.157363672341,0.914841542717
5.0,28,-3, 0,0.3402443844,0.701439497583
5.0,28,-1, -3,0.15113720181,0.92255350232
5.0,28,1, 0,8.77924709561,0
5.0,28,2, -3,0.111921642246,0.95391368495
5.0,28,3, -1,0.285938793296,0.768818202323
5.0,28,-2, 1,0.844085529962,0.232464547655
5.0,28,4, -1,0.183212892569,0.888382949241
5.0,28,2, -1,0.848846732283,0.229866376792
5.0,28,3, -3,0.0596875389077,0.978292742114
5.0,28,4, 3,0.0632634244605,0.977011322346
5.0,28,0, 2,0.604338544089,0.412040879348
5.0,28,-2, 3,0.138823000288,0.931826553474
5.0,29,3, 0,0.306028908294,0.724660041878
5.0,29,-1, 3,0.167139359544,0.89650146572
5.0,29,0, -2,0.53201580802,0.458943054565
5.0,29,-2, -3,0.104774955029,0.956294737026
5.0,29,-2, -1,0.775077440508,0.256515521473
5.0,29,1, -3,0.127331823493,0.939212277579
5.0,29,0, -4,0.0473753980948,0.981087823012
5.0,29,1, 3,0.138779842032,0.927758177964
5.0,29,1, 1,3.13522676421,1.90124723973e-05
5.0,29,-3, -2,0.214887364031,0.84125717556
5.0,29,4, -2,0.0842921918606,0.967786085634
5.0,29,3, 2,0.188674392075,0.873181617479
5.0,29,-1, 1,3.11830137551,2.14228676924e-05
5.0,29,2, 3,0.135654069231,0.928570572245
5.0,29,4, -3,0.0344291644005,0.983538265104
5.0,29,0, 1,5.71090934635,0
5.0,29,4, 2,0.0981512105814,0.959433996433
5.0,29,-3, -1,0.226173804316,0.827887459219
5.0,29,-3, 1,0.228816668729,0.821448689066
5.0,29,4, 0,0.183100584043,0.879872795276
5.0,29,-1, -2,0.394395494076,0.613209269086
5.0,29,-1, -4,0.0435239844052,0.982295834685
5.0,29,3, 3,0.0938169913407,0.962529441794
5.0,29,4, -4,0.0167216036929,0.985673312038
5.0,29,2, -2,0.269580527736,0.770997865113
5.0,29,2, 1,0.78276597213,0.25117199369
5.0,29,-2, 0,1.58153744533,0.0223270774488
5.0,29,0, 3,0.157492442173,0.90808364367
5.0,29,2, 2,0.246527605792,0.801626668667
5.0,29,-2, 2,0.234700626025,0.813872569977
5.0,29,-3, 3,0.0945550461093,0.96066724621
5.0,29,0, -1,5.71034310687,0
5.0,29,3, -2,0.149204914876,0.91638907069
5.0,29,-1, 2,0.397251044869,0.608613228866
5.0,29,3, 1,0.26999534141,0.768887987149
5.0,29,0, -3,0.169548242212,0.893773763746
5.0,29,-1, -1,3.13452175208,1.92379848237e-05
5.0,29,-2, -2,0.251293934106,0.792812809662
5.0,29,1, 2,0.394330813897,0.613547798611
5.0,29,1, -2,0.385727315199,0.621625059688
5.0,29,-3, -3,0.092858585568,0.96133751353
5.0,29,1, -4,0.0395146436225,0.982657863419
5.0,29,2, 0,1.56648828486,0.0234787623739
5.0,29,-2, -4,0.0331426711745,0.983165909183
5.0,29,-1, 0,8.63959795164,0
5.0,29,3, -4,0.0194016588502,0.985200844174
5.0,29,2, -4,0.0370721495862,0.982994098325
5.0,29,-3, 2,0.17430662831,0.889710659561
5.0,29,-3, -4,0.0213255115975,0.985271613629
5.0,29,0, 0,27.9920984759,0
5.0,29,4, 1,0.144410840198,0.922159305249
5.0,29,-3, 0,0.304393938399,0.727920155101
5.0,29,-1, -3,0.140960426195,0.924396996659
5.0,29,1, 0,8.53660175647,0
5.0,29,2, -3,0.106285178046,0.953923462109
5.0,29,3, -1,0.261119831419,0.78166925201
5.0,29,-2, 1,0.785654824162,0.250298878798
5.0,29,4, -1,0.175305806316,0.887803409814
5.0,29,2, -1,0.784821253354,0.249606307346
5.0,29,3, -3,0.0556570482895,0.977968014508
5.0,29,4, 3,0.0617707264043,0.977242235596
5.0,29,0, 2,0.550909018089,0.438990322326
5.0,29,-2, 3,0.131756171327,0.93304864013
5.0,30,3, 0,0.268663128512,0.754960888162
5.0,30,-1, 3,0.160192508737,0.893166799375
5.0,30,0, -2,0.477235586759,0.496104642757
5.0,30,-2, -3,0.103655369784,0.95044033362
5.0,30,-2, -1,0.716653892677,0.274014075834
5.0,30,1, -3,0.122416673858,0.933669730175
5.0,30,0, -4,0.044598966258,0.980490599977
5.0,30,1, 3,0.125687996639,0.929439499362
5.0,30,1, 1,3.01501935673,1.53374669579e-05
5.0,30,-3, -2,0.210962032794,0.830177762787
5.0,30,4, -2,0.0784942554472,0.96814289056
5.0,30,3, 2,0.185450501998,0.861267555623
5.0,30,-1, 1,3.00079809581,1.7416419066e-05
5.0,30,2, 3,0.135205716648,0.921745330213
5.0,30,4, -3,0.0308427663415,0.983265772922
5.0,30,0, 1,5.5487327527,0
5.0,30,4, 2,0.0956856295437,0.956640123701
5.0,30,-3, -1,0.197056002395,0.848632421433
5.0,30,-3, 1,0.199185893524,0.846362919598
5.0,30,4, 0,0.177253498744,0.871625841359
5.0,30,-1, -2,0.347931763713,0.650882372652
5.0,30,-1, -4,0.0408366646479,0.981395166837
5.0,30,3, 3,0.0957500853037,0.956599386644
5.0,30,4, -4,0.0135095943926,0.985294894673
5.0,30,2, -2,0.246010537419,0.78351861228
5.0,30,2, 1,0.720000136758,0.271470808697
5.0,30,-2, 0,1.50003381727,0.0240215766559
5.0,30,0, 3,0.142939796191,0.910743601319
5.0,30,2, 2,0.21819873336,0.821554972591
5.0,30,-2, 2,0.208256791502,0.834019671243
5.0,30,-3, 3,0.0911313151348,0.959408259838
5.0,30,0, -1,5.54780781163,0
5.0,30,3, -2,0.143736640756,0.911412337412
5.0,30,-1, 2,0.351643142134,0.646878380052
5.0,30,3, 1,0.246000922614,0.783493346669
5.0,30,0, -3,0.168856798541,0.883559121271
5.0,30,-1, -1,3.01638068831,1.48506656485e-05
5.0,30,-2, -2,0.224832517723,0.811176527049
5.0,30,1, 2,0.348835039165,0.647390956554
5.0,30,1, -2,0.339475114254,0.661313124304
5.0,30,-3, -3,0.0942055997901,0.958494154264
5.0,30,1, -4,0.0377195132289,0.982095585001
5.0,30,2, 0,1.48018413154,0.0257982484963
5.0,30,-2, -4,0.0294960818459,0.983125689323
5.0,30,-1, 0,8.44091023432,0
5.0,30,3, -4,0.0165993351375,0.984899617005
5.0,30,2, -4,0.0379899216841,0.981708675138
5.0,30,-3, 2,0.15914110309,0.891716843906
5.0,30,-3, -4,0.0154123503576,0.985240729557
5.0,30,0, 0,27.7492575286,0
5.0,30,4, 1,0.135214776219,0.921748676251
5.0,30,-3, 0,0.268779925228,0.754857293029
5.0,30,-1, -3,0.134060621159,0.920426382458
5.0,30,1, 0,8.33711355299,0
5.0,30,2, -3,0.103156049775,0.951632540789
5.0,30,3, -1,0.241006315706,0.791094458445
5.0,30,-2, 1,0.72785021502,0.267172409524
5.0,30,4, -1,0.171296757743,0.878275000022
5.0,30,2, -1,0.721562595563,0.269776052262
5.0,30,3, -3,0.0537436271374,0.978245611476
5.0,30,4, 3,0.0620013122442,0.97499892774
5.0,30,0, 2,0.497476554366,0.473874689658
5.0,30,-2, 3,0.128263531171,0.928200894692
5.0,31,3, 0,0.235555487354,0.785635463246
5.0,31,-1, 3,0.153375282673,0.895319510675
5.0,31,0, -2,0.430195944107,0.52864703908
5.0,31,-2, -3,0.102998249479,0.948546209122
5.0,31,-2, -1,0.666946379106,0.294735904062
5.0,31,1, -3,0.118478369135,0.936495977846
5.0,31,0, -4,0.0428599577442,0.982727151925
5.0,31,1, 3,0.114402979787,0.940652045814
5.0,31,1, 1,2.88600273359,3.19785382372e-05
5.0,31,-3, -2,0.204686899698,0.829089173719
5.0,31,4, -2,0.0738870462958,0.970939058885
5.0,31,3, 2,0.181171331929,0.861196566454
5.0,31,-1, 1,2.87490842671,3.45004592797e-05
5.0,31,2, 3,0.134059715599,0.919684607839
5.0,31,4, -3,0.0285307859711,0.98548856177
5.0,31,0, 1,5.35180109584,0
5.0,31,4, 2,0.0935377980612,0.958193618437
5.0,31,-3, -1,0.171291369951,0.872647810302
5.0,31,-3, 1,0.173300441852,0.871163680805
5.0,31,4, 0,0.170242408134,0.876158230065
5.0,31,-1, -2,0.30756102286,0.687259919591
5.0,31,-1, -4,0.0391586772234,0.983671677562
5.0,31,3, 3,0.0969398259987,0.955905441693
5.0,31,4, -4,0.0113446329908,0.986805280219
5.0,31,2, -2,0.224219494775,0.802973525456
5.0,31,2, 1,0.665709381577,0.29661856659
5.0,31,-2, 0,1.42339625824,0.0260777942416
5.0,31,0, 3,0.130119102793,0.922626884202
5.0,31,2, 2,0.192813731307,0.844949822473
5.0,31,-2, 2,0.183916586115,0.856910599016
5.0,31,-3, 3,0.0882158428966,0.962168211483
5.0,31,0, -1,5.35036763902,0
5.0,31,3, -2,0.138905047799,0.911784929314
5.0,31,-1, 2,0.312861206958,0.679456751147
5.0,31,3, 1,0.223262235034,0.803653161155
5.0,31,0, -3,0.16736381369,0.876717961532
5.0,31,-1, -1,2.88935233286,3.13072050141e-05
5.0,31,-2, -2,0.200405156662,0.836590460706
5.0,31,1, 2,0.309335645465,0.684960780742
5.0,31,1, -2,0.298971021105,0.70015785844
5.0,31,-3, -3,0.0951297863948,0.957909597053
5.0,31,1, -4,0.037001524443,0.983813854947
5.0,31,2, 0,1.39889343243,0.0283919680293
5.0,31,-2, -4,0.0270019498405,0.985565859923
5.0,31,-1, 0,8.17845145843,0
5.0,31,3, -4,0.0150853246985,0.986697900956
5.0,31,2, -4,0.0391469519131,0.983280118134
5.0,31,-3, 2,0.144573721381,0.906679661922
5.0,31,-3, -4,0.011043867338,0.98640652494
5.0,31,0, 0,27.2218003062,0
5.0,31,4, 1,0.127084892076,0.928158721152
5.0,31,-3, 0,0.239243669978,0.780817767743
5.0,31,-1, -3,0.127830768346,0.924988763868
5.0,31,1, 0,8.07597991051,0
5.0,31,2, -3,0.100341530054,0.954217255252
5.0,31,3, -1,0.221613214161,0.806675921183
5.0,31,-2, 1,0.678495799373,0.287373029769
5.0,31,4, -1,0.166303251401,0.880750607126
5.0,31,2, -1,0.666699053226,0.294535584249
5.0,31,3, -3,0.052646015174,0.98000918748
5.0,31,4, 3,0.0624018135998,0.976519222926
5.0,31,0, 2,0.452225670553,0.502316316893
5.0,31,-2, 3,0.124645046142,0.928287119948
5.0,32,3, 0,0.204534178706,0.814886329417
5.0,32,-1, 3,0.150706927089,0.889115353146
5.0,32,0, -2,0.383566166167,0.568195855269
5.0,32,-2, -3,0.105327046366,0.944186502874
5.0,32,-2, -1,0.617980869138,0.315157805746
5.0,32,1, -3,0.118369530442,0.928919763364
5.0,32,0, -4,0.0427935244464,0.979959216989
5.0,32,1, 3,0.10750097628,0.939364793101
5.0,32,1, 1,2.76996694741,1.21386828029e-05
5.0,32,-3, -2,0.203187590469,0.817839864353
5.0,32,4, -2,0.0717942730037,0.969344300122
5.0,32,3, 2,0.180468034045,0.848849617216
5.0,32,-1, 1,2.76168623791,1.35816116781e-05
5.0,32,2, 3,0.136034623994,0.906880534096
5.0,32,4, -3,0.0279979650747,0.983481091037
5.0,32,0, 1,5.18221515179,0
5.0,32,4, 2,0.0939226997838,0.953801234492
5.0,32,-3, -1,0.147367730582,0.892694165058
5.0,32,-3, 1,0.148882777302,0.890244595721
5.0,32,4, 0,0.168347879684,0.866945739029
5.0,32,-1, -2,0.268046932807,0.72495706336
5.0,32,-1, -4,0.0392540085309,0.980618114726
5.0,32,3, 3,0.100125296065,0.947910249594
5.0,32,4, -4,0.0106632098615,0.985926253985
5.0,32,2, -2,0.206847423468,0.814165805405
5.0,32,2, 1,0.612415054939,0.319727481585
5.0,32,-2, 0,1.35105930635,0.0286132052556
5.0,32,0, 3,0.121965166566,0.923587020378
5.0,32,2, 2,0.171339456255,0.862038201524
5.0,32,-2, 2,0.163464692746,0.872909120434
5.0,32,-3, 3,0.0884608087037,0.955995375851
5.0,32,0, -1,5.1804110036,0
5.0,32,3, -2,0.138168561919,0.905609538619
5.0,32,-1, 2,0.274421653816,0.716746839565
5.0,32,3, 1,0.205033159435,0.816338655768
5.0,32,0, -3,0.169793408558,0.864398052314
5.0,32,-1, -1,2.77527128557,1.10310527948e-05
5.0,32,-2, -2,0.179941037368,0.851902785148
5.0,32,1, 2,0.270700934458,0.722060419813
5.0,32,1, -2,0.259620358403,0.737757466017
5.0,32,-3, -3,0.0982246239434,0.948266281172
5.0,32,1, -4,0.0380813062641,0.981043203669
5.0,32,2, 0,1.32200204596,0.0317510880735
5.0,32,-2, -4,0.0262720969386,0.984026254453
5.0,32,-1, 0,7.95924002846,0
5.0,32,3, -4,0.0153146830326,0.985496839732
5.0,32,2, -4,0.0415595340634,0.980757528311
5.0,32,-3, 2,0.134582065232,0.908173588836
5.0,32,-3, -4,0.00944767056006,0.986176616258
5.0,32,0, 0,26.8488936558,0
5.0,32,4, 1,0.123179383612,0.923419313092
5.0,32,-3, 0,0.210024855262,0.809725522099
5.0,32,-1, -3,0.125141222928,0.920153880274
5.0,32,1, 0,7.85723543981,0
5.0,32,2, -3,0.100041296022,0.947498534363
5.0,32,3, -1,0.207425710499,0.811062000965
5.0,32,-2, 1,0.629994980325,0.304762317382
5.0,32,4, -1,0.165053453124,0.870869878492
5.0,32,2, -1,0.612897692934,0.320287590925
5.0,32,3, -3,0.0536773489383,0.975861836415
5.0,32,4, 3,0.0643058271832,0.972083446324
5.0,32,0, 2,0.407257722494,0.537803858735
5.0,32,-2, 3,0.124494138095,0.922731392646
5.0,33,3, 0,0.178477754118,0.846017721417
5.0,33,-1, 3,0.154340888315,0.879749009112
5.0,33,0, -2,0.339218284693,0.612026883334
5.0,33,-2, -3,0.111844491512,0.930816728041
5.0,33,-2, -1,0.573027873852,0.33786425125
5.0,33,1, -3,0.123707810196,0.916811676329
5.0,33,0, -4,0.0449722614196,0.979672276995
5.0,33,1, 3,0.107463640835,0.936263508254
5.0,33,1, 1,2.68370766376,1.05578341109e-05
5.0,33,-3, -2,0.209050366749,0.798036979729
5.0,33,4, -2,0.073363710568,0.966704591951
5.0,33,3, 2,0.185461667788,0.834132447605
5.0,33,-1, 1,2.67795477791,1.1225612843e-05
5.0,33,2, 3,0.142699654667,0.894779870675
5.0,33,4, -3,0.0297842781121,0.982777146945
5.0,33,0, 1,5.07359484555,0
5.0,33,4, 2,0.0979948352162,0.946195463659
5.0,33,-3, -1,0.127803768192,0.913473517205
5.0,33,-3, 1,0.128184139722,0.911487206671
5.0,33,4, 0,0.174041374421,0.852062903936
5.0,33,-1, -2,0.231377879974,0.766282164708
5.0,33,-1, -4,0.0416815505677,0.979987732343
5.0,33,3, 3,0.106362406114,0.939352091645
5.0,33,4, -4,0.0120072035485,0.984959785575
5.0,33,2, -2,0.197357479325,0.816323763618
5.0,33,2, 1,0.563169787263,0.349104738858
5.0,33,-2, 0,1.2907824682,0.030714697171
5.0,33,0, 3,0.121242255019,0.921882376482
5.0,33,2, 2,0.157438915092,0.876072888049
5.0,33,-2, 2,0.150489108105,0.882968793742
5.0,33,-3, 3,0.0931139991382,0.952573514352
5.0,33,0, -1,5.07154131261,0
5.0,33,3, -2,0.143415195984,0.892464001874
5.0,33,-1, 2,0.23796475195,0.758024066243
5.0,33,3, 1,0.194921727592,0.821902603275
5.0,33,0, -3,0.178112921372,0.845481074902
5.0,33,-1, -1,2.69103525411,9.66460752539e-06
5.0,33,-2, -2,0.167013795443,0.859892517437
5.0,33,1, 2,0.23497050146,0.762195998535
5.0,33,1, -2,0.223611652693,0.77894666691
5.0,33,-3, -3,0.104529574177,0.939782534296
5.0,33,1, -4,0.041399628371,0.979744857771
5.0,33,2, 0,1.25686664613,0.0348985580028
5.0,33,-2, -4,0.0279051983796,0.98304338711
5.0,33,-1, 0,7.83702093071,0
5.0,33,3, -4,0.0175713577669,0.98471072167
5.0,33,2, -4,0.0456207652431,0.978583753596
5.0,33,-3, 2,0.132155374472,0.908750622184
5.0,33,-3, -4,0.0122731756077,0.984958933355
5.0,33,0, 0,26.8282931172,0
5.0,33,4, 1,0.125610837945,0.915952043482
5.0,33,-3, 0,0.182827279427,0.839666870453
5.0,33,-1, -3,0.127802167516,0.91345486668
5.0,33,1, 0,7.7338701909,0
5.0,33,2, -3,0.103481983731,0.942759020131
5.0,33,3, -1,0.202012823735,0.810118714165
5.0,33,-2, 1,0.585709010015,0.327221218023
5.0,33,4, -1,0.169627167956,0.857982064687
5.0,33,2, -1,0.563187453686,0.349200074041
5.0,33,3, -3,0.0575159508432,0.974258434019
5.0,33,4, 3,0.0683826006341,0.968364002812
5.0,33,0, 2,0.3645224945,0.578479721577
5.0,33,-2, 3,0.129459983235,0.91085640618
5.0,34,3, 0,0.155134132443,0.865140268682
5.0,34,-1, 3,0.158244681675,0.861561874181
5.0,34,0, -2,0.297169192745,0.652355325584
5.0,34,-2, -3,0.118436425686,0.916826607409
5.0,34,-2, -1,0.529819669154,0.362121742456
5.0,34,1, -3,0.12975645422,0.903303941308
5.0,34,0, -4,0.0478656168993,0.976924497702
5.0,34,1, 3,0.109839070992,0.926650614723
5.0,34,1, 1,2.58443688802,2.13389021834e-05
5.0,34,-3, -2,0.213541581279,0.779557934891
5.0,34,4, -2,0.0761042568941,0.960480144153
5.0,34,3, 2,0.189791387606,0.815008790541
5.0,34,-1, 1,2.58130036827,2.20909150244e-05
5.0,34,2, 3,0.148821266163,0.876018075039
5.0,34,4, -3,0.0326212811121,0.981819562152
5.0,34,0, 1,4.93180007168,0
5.0,34,4, 2,0.102265502738,0.9363561478
5.0,34,-3, -1,0.110103049968,0.925912738107
5.0,34,-3, 1,0.109299104327,0.929517827285
5.0,34,4, 0,0.179241426823,0.832252926702
5.0,34,-1, -2,0.197024802882,0.803996493531
5.0,34,-1, -4,0.0447979083942,0.97739428396
5.0,34,3, 3,0.111960186793,0.925515724454
5.0,34,4, -4,0.014406027154,0.984936552945
5.0,34,2, -2,0.190093634621,0.81446875706
5.0,34,2, 1,0.5157918601,0.37786212402
5.0,34,-2, 0,1.22807837243,0.0336984435623
5.0,34,0, 3,0.122872109714,0.910708160564
5.0,34,2, 2,0.147287410515,0.878745205269
5.0,34,-2, 2,0.140097435691,0.888436232774
5.0,34,-3, 3,0.0981492630672,0.939962501869
5.0,34,0, -1,4.92947761088,0
5.0,34,3, -2,0.149186339626,0.873839874725
5.0,34,-1, 2,0.20373904674,0.795946094831
5.0,34,3, 1,0.18650824536,0.821617979079
5.0,34,0, -3,0.185790165434,0.821065875848
5.0,34,-1, -1,2.59366179173,1.9300600425e-05
5.0,34,-2, -2,0.156547985281,0.862935397442
5.0,34,1, 2,0.201424995197,0.796824452185
5.0,34,1, -2,0.190133391574,0.814575166343
5.0,34,-3, -3,0.110368816305,0.92673543504
5.0,34,1, -4,0.0452304210097,0.978353610302
5.0,34,2, 0,1.18971016362,0.039019086831
5.0,34,-2, -4,0.0305811439995,0.982124248845
5.0,34,-1, 0,7.6582200164,0
5.0,34,3, -4,0.020596673084,0.983847824816
5.0,34,2, -4,0.0495822534756,0.976322938337
5.0,34,-3, 2,0.13112620822,0.90186050031
5.0,34,-3, -4,0.016986635238,0.984407101381
5.0,34,0, 0,26.5786488632,0
5.0,34,4, 1,0.129258159424,0.90275541504
5.0,34,-3, 0,0.15749119991,0.863710539246
5.0,34,-1, -3,0.131260456312,0.901109559851
5.0,34,1, 0,7.55524036887,0
5.0,34,2, -3,0.107195749793,0.928970970251
5.0,34,3, -1,0.197814237529,0.804934076132
5.0,34,-2, 1,0.543001824131,0.34882731801
5.0,34,4, -1,0.173679578457,0.839028648353
5.0,34,2, -1,0.515342176294,0.377403473101
5.0,34,3, -3,0.0617850269785,0.969662389179
5.0,34,4, 3,0.0723872330556,0.962143823628
5.0,34,0, 2,0.324157217366,0.615172244661
5.0,34,-2, 3,0.134394400428,0.895531380886
5.0,35,3, 0,0.134104204708,0.890825255523
5.0,35,-1, 3,0.16098457315,0.850276665558
5.0,35,0, -2,0.259809349988,0.696522447148
5.0,35,-2, -3,0.124147034652,0.904496485284
5.0,35,-2, -1,0.491556804308,0.385558493488
5.0,35,1, -3,0.135201120711,0.889452598428
5.0,35,0, -4,0.0509006872732,0.974825404762
5.0,35,1, 3,0.112732086691,0.917729369326
5.0,35,1, 1,2.47932967228,9.39292447607e-06
5.0,35,-3, -2,0.215154414006,0.764734132133
5.0,35,4, -2,0.0791326546224,0.955817225742
5.0,35,3, 2,0.192398954509,0.801634239038
5.0,35,-1, 1,2.47885828359,9.7653553421e-06
5.0,35,2, 3,0.153434292893,0.861354606315
5.0,35,4, -3,0.0357909718879,0.980716272245
5.0,35,0, 1,4.76718895923,0
5.0,35,4, 2,0.105929335417,0.926349741114
5.0,35,-3, -1,0.0934466092491,0.941307216532
5.0,35,-3, 1,0.0916988712152,0.944590640628
5.0,35,4, 0,0.182154168782,0.81765719075
5.0,35,-1, -2,0.1660202173,0.841065623383
5.0,35,-1, -4,0.0479697921336,0.976268280077
5.0,35,3, 3,0.116325287038,0.915587766248
5.0,35,4, -4,0.0170538385561,0.983919713324
5.0,35,2, -2,0.183525402217,0.815350728232
5.0,35,2, 1,0.473578057499,0.405179170547
5.0,35,-2, 0,1.16768417934,0.0370048247563
5.0,35,0, 3,0.124825787248,0.902555928067
5.0,35,2, 2,0.139325455191,0.883616357859
5.0,35,-2, 2,0.130522393601,0.893403287213
5.0,35,-3, 3,0.102464082917,0.932923917617
5.0,35,0, -1,4.76454008872,0
5.0,35,3, -2,0.154086441786,0.86023766871
5.0,35,-1, 2,0.17326468699
